dataset,task,setting,analysis_scope,conversation_id_hash,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,total_turns,user_turns,assistant_turns,depth_after_first_answer,has_scaffolded_support,scaffolded_turn_count,scaffolded_turn_ratio,has_support_intent_I1,has_support_intent_I2,has_support_intent_I3,has_M1_feedback,has_M2_hinting,has_M3_instructing,has_M4_explaining,has_M5_modelling,has_M6_questioning,emotional_user_turn_ratio,cognitive_overall_user_turn_ratio,passive_user_turn_ratio,active_user_turn_ratio,constructive_user_turn_ratio,constructive_user_turn_count,has_constructive_user_turn,constructive_before_first_scaffold_ratio,constructive_after_first_scaffold_ratio,delta_constructive_after_first_scaffold,has_error_marker,persistence_after_failure,constructive_after_error_ratio,high_persistence
ShareChat,writing,ShareChat writing,main_six_setting,90a37ad71254bd9637913298c9cde55198158d9044d952fbc8cee50045a55c9b,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,1,2,0.6666666666666666,1,1,0,0,0,1,0,0,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ec14d90ddcb3f5d572c95116278ec173be8d325fcf71ab42ac613ed6c85518f1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0f267d5e118f3fd10e2c758d716a669d4372dae7260906631938be577f96a418,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,3,1.0,1,1,0,1,1,1,1,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c58c2397c59e96b459c8c95252904c3bb198a30054ffbec3edd5685fa310151a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,1,0,0,0,1,0,0,0,1,0.0,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,49695c199ac2a6e967648b1c6446f0b49cc55857104249de0723e4f5185715fc,sharechat,claude,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,2,0.4,1,0,0,0,1,0,0,0,1,0.0,0.4,0.0,0.2,0.2,1,1,0.0,0.25,0.25,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,65ffe053503fef0c3ea6b0141255578cf4cd4ac6e24b96137a77f7fae97fab7d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,2,0.4,0,1,0,1,0,1,1,0,0,0.0,0.6,0.0,0.4,0.2,1,1,0.25,0.0,-0.25,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,10a8d5e90ca886519c410dbcf45bdf034a62097680676dac943d8942978b5d13,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,9,5,4,7,1,1,0.25,0,1,0,0,0,1,0,0,0,0.0,0.4,0.2,0.2,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,80802c69dcd56fb0e28dc6fe63b1cf36c0ae72b2260e49ff0bc6122c2827bc5a,sharechat,perplexity,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,240c10fab75f73b334f8d06aac785ad3e6c0cc2e14c8f91dec97d14150b35e9d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c3bfb227008a249f89c9f337bcc293fab713f4bde3b340ff84841b037a0b0127,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,1,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,,,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,c81c63f15791f198e867f8d79d6793c67c1d8d6a60da8328ab540720eb74f15e,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6373f04a7afb31def89ad348849c93ff67c36008b38e2eb69b4b6225cc34bc85,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,1,4,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,f50fe31ff7d0810077677ff1cdf3d23ae44c80b323db55da3265c4c0ec9a3692,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,becc7ad8eefb0180cdc7a2b65c57a62ed04d5180fe5e7d7448a214ab22594645,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,2,0.6666666666666666,1,1,0,0,1,0,1,1,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,751ecf0f5a7954246a1588a919327aa5eeac0aa48d686000132ec53211c1a4ef,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1294b9ff1eda257d14cf41245b2bcb3ec57f5bec704c67c0c1815a2bed6cab49,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,1,0.2,0,1,0,0,0,0,1,1,0,0.0,0.6,0.2,0.4,0.0,0,0,0.0,0.0,0.0,1,4,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,80c7f26bf0f7e427eddba572cce861528ae4e4c407f6e4c9696746012a7bf179,sharechat,perplexity,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bb300e29b473fde0e3fbacaa4690335dc643161e673378b82722db0c07758aca,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,4,1.0,1,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a800ef1eadbf229fa17cbc307ca1fe5e7818fca0cd7c29a87ee5b0d839b28cdd,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.25,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a7a956b8f597d171258d343d7526cd3d465847c241d144f24e5ac9c491d01698,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d97dd3d10850a91c8ff31689fafd07d89ffd3070a4754b93406c95958c8189be,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6aacdce26f2b25cb2c58a95e214f1fe9f38fc1d471e227890db903cd633114f9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.5,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,db34a5f84584a5b6007f3e98141e4b741ee65197f194bf37817c1b00d62e6518,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d69684c38df2a1323805a25938c406a5f1ebd9b5b9e426da0178045deb251546,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,1,4,0.6666666666666666,1,1,0,0,1,0,1,0,1,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,1,1,0.0,0.2,0.2,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3164f5bf304b185bdad459b9816d4285667478bcdc10df11c9d196f75df50501,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3b144a7f39afb70caf1dee7700e1f6dba38e2d3d1e319eb38fc8ef96677b3b7e,sharechat,perplexity,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,1,1,1,1,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,43141f343eb28284911179b029dc1c68991a9d6d9202b340776c66e491fba64c,sharechat,gemini,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,0,1,0,1,0,0,1,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,,,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,e4229e6a0fd429c8f5bf63e06915ccb68af9fae710c5695642d26eb8957b9c6b,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,74,37,37,72,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.13513513513513514,0.0,0.13513513513513514,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e7d88c51276806ad55eab19e8cdebf9d97c79096b1ab713ad0488e89b3e35245,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,1,0.2,1,0,0,0,0,0,0,0,1,0.0,0.4,0.0,0.2,0.2,1,1,0.0,0.3333333333333333,0.3333333333333333,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,71d8ebeaf0ef92ef3842f113dd66a7caf0c6e5a51c58f64cfa79c01ec80cc230,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.5,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,88a5f82f95d67ad747b4122fdd5b15b08d53a8eeebb8ce7d1d005d04b1905d4d,sharechat,perplexity,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,2,0.4,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a8f804e1381b34ef7df8a3fab50f39457c822c327052c32a78a66ee377b1121a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d22690cd9a69abe54226c69325a5aac3fdff65958f172258454c84a0c4f4c889,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d0cb833351ec63fdafa984e6c3d40674c70c2144fa3746d96a7db48455f7ba28,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,db3a9dda63450ffbf42948ca2d1af9ef1b7c57c73d88ddc8b9e9263aaa22f007,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,12a82e7d70e69ad42705b3ad97e18019c1d3ab136787bf141850c737c2c12861,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,1,2,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,fb0feebf20002151926215f127fe32c7a455f2c9f14ef1431136912f084f571a,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,22,11,11,20,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c8c77660d59a073a5b01d193f93ba5e6dcc9c69a70bf6a09c9327af79ee491f8,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.0,0.5,0.25,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e9e3e715da5862ce85650cd1416827384b4d95b9a2d2e79b70e9882713b319ef,sharechat,perplexity,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d8f9a4beb1ed0f652b478c2c868818737b9a6d5f8ac60abaf2884018d616a3e6,sharechat,gemini,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,3,1.0,1,1,0,1,1,0,1,0,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1,1,1.0,0.0,-1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3c1caf5f1712ffc27ee953745e44758bffc5eb5f3beb543a67e245c5c5564096,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,16e8dbd6660ddfa95540693958ca0d5e801a63e4a0a91af151bfd1ff22d9882b,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7527c3bed66c8a7a3b24443b46d364e019ca0300cde3523314e64d865cf8e837,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,72b3c295d78adea78ea49efdc8efa413de9dd00d8ad49d976a20cf898c5a4b76,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d9ac62129ceae7db7e04f8e9808189cd9aabc7bc7aa0d03284f0703609d3a470,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b0605b61687b40a052d49ac4b9c8fc13f38f3ea36ae1e362b88e9734e2d20233,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c3877712a905f3a752146c6a03aceeb47ab0c0f3d9a6c6d5ba77f88dbbbc59df,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0035be7e456a218dce069a22c79b5256f4c45c75aa42bab85fff46ece10da795,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,73793941271e064946854559feb19235d60f12a90bbb0a6ddfabe9d1ef84f263,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,1,0,1,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,530aef32515c5fb5affeabcae96d22e64c2e4b2348ef1e0ba7f24f41dd7664da,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,16,8,8,14,1,1,0.125,0,1,0,1,0,0,1,1,0,0.0,0.25,0.0,0.25,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c71db666f1723bc0e1fc2f35ae9464ee7339fa397380803dded1c571beaed79a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,adbd0c75545b6d473a498279d20a89dd248f3fe005b65e7370372ee1c2bc825c,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,10,5,5,8,1,5,1.0,1,1,0,1,1,0,1,1,1,0.0,0.2,0.0,0.2,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,996bbac994b117143f36662ab7537fa33315679a1991c961c5f0b0f79ad719a1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2d6a86b1b81cef79f57e86d21f0dc5cbd2a12f1636ffe5ce5d0646dca0747420,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7432b228654a79daee85e4a525a5b385d025f008a3a79bf9115f04a8527f4dbd,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,1,0,0,1,1,0,0.0,1.0,0.0,0.5,0.5,1,1,1.0,0.0,-1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6b77d981d91baf04201eaee3bac8e7332672356719b1eb16f52fc10b7e2805af,sharechat,gemini,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,3,1.0,1,1,0,1,1,0,1,0,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1,1,1.0,0.0,-1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6bfcf535fd0765f606a393c7c9883bfa752b0d73c5c7013d025c973504f33a0d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,20,10,10,18,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.4,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b5dc3c619abc7e67b563352655c8fb1765a9a7ffbd1966977254022669ea577d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2b5669f0816b737c2785ac2a88a515333bc79033aaa1212a1c0dbfaa8b722a28,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,10,5,5,8,1,3,0.6,0,1,0,0,0,1,0,0,0,0.0,0.4,0.0,0.4,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7cb096f8d0023b906860c088fb6be988a4cf7a2ab42afd61b379e4553af501da,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,44,22,22,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5454545454545454,0.0,0.5454545454545454,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,05cce023713ebf70412ccb3f1e6e85f19860fea04772dac295588c0bb0b3684a,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ac5a4eb67a21ccd1a87ca9367fab72ef5fe218def7e741b15f82a9ed5af35b9a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,1,2,0.3333333333333333,1,1,0,0,0,1,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ab2b94e5eafc5b69b8ed9005e7ba124842c22613f15facc3ce9322562bade3e1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,18,9,9,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,613bfad0856b9840177d245278b967c887af3122750b3168458d56f51ee1aec5,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,0,1,0,0,0,1,0,0,0,0.0,0.75,0.0,0.25,0.5,2,1,0.3333333333333333,1.0,0.6666666666666667,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1270d885fcbd797bcb4be8dc320d262d25a98cf8732372c5e6edb24d3c36d9ee,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,4,0.8,0,1,0,1,1,0,1,0,0,0.0,0.4,0.0,0.4,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7f7644c0de5d5cd38cd5094fea6c0a3753e7513d46a557fd393a6e475f2bffe0,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,12,6,6,10,1,2,0.3333333333333333,0,1,0,0,0,0,1,1,0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0b7476d2818f29612392d8c0359fd85a0a33dd8e8e195281be2e77b328103b10,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f5e274596b433a266450abc598f95b74a829fde7e119404572d0361bb6e15679,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,14,7,7,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,fd8cb717cd5380f624918027eed6667d9779983b0e800419413423fea1c444f1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,94f8b832f3a346ac0b62d2e101df9648bf4e0f37072e32f820069747d3808b3f,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,1,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,be8ce10c4b1107da47d4424b63a39ea87cf2762d6a82dde9bc09627b3519616d,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,14,7,7,12,1,1,0.14285714285714285,0,1,0,0,0,0,0,0,0,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ca4e2bb8919f11c5f3929bca6711e11771d865d6f090c92b5ebbbdeaa8ebec4d,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,1,1,0.25,0,1,0,0,0,1,0,0,0,0.0,0.75,0.0,0.25,0.5,2,1,0.0,0.6666666666666666,0.6666666666666666,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ffb3f8b9469862b17c61e84707ecdc720ddf98ba8000162e75fef34aeff7be58,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,085b3687882e4748068915fc3cb8fe191e085b044296ee093c45d024df8efca2,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,eb49c6ed4444f863b858c3a3075ad5189e0f65f734f8e1c34a16ff382b231126,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,16,8,8,14,1,7,0.875,1,0,0,1,1,0,0,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,682175a5857afa7152bcf4bbe19988bb0e4c5f61eb909e307d6e004c35f7a16e,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
